Magnitude,UTC Date,UTC Time,Sydney Date,Sydney Time,Latitude,Longitude,Magnitude Type,Tsunamigenic,Significant,Approximate location,Depth (km),Solution finalised,Last updated date,Last updated time,Source,Mb,ML,Ms,Mwp,Mw,Longitude unc. (+/- km),Latitude unc.  (+/- km),Time unc. (+/- s),Depth unc. (+/- km),Phases used,Total phases,Stations used,Total stations,Gap Angle,RMS Residual,Location algorithm,Nearest station,EVENT ID,ORIGIN ID
4.6,2014-09-26,15:38:16,2014-09-27,01:38:16,-20.1,119.534,MB,-,true,"Near Port Headland, WA.",10.0,FINL,2014-10-07,09:38:47,AUST,4.61,4.16,3.97,-,-,-,-,0.62,0,19,32,19,22,93.33,4.27422426806900248314195836404813606189,locsat:iasp91,N/A,902865,1063099
2.3,2014-09-25,23:07:35,2014-09-26,09:07:35,-30.469,117.759,ML,-,-,"Near Beacon, WA.",12.0,FINL,2014-09-26,12:22:29,AUST,-,2.34,3.07,-,-,-,-,0.42,0,11,12,6,6,93.99,1.33807037682378027202312092617423219286,locsat:iasp91,N/A,902693,1058758
2.5,2014-09-25,23:01:05,2014-09-26,09:01:05,-30.477,117.793,ML,-,-,"Near Beacon, WA.",10.0,FINL,2014-09-26,12:07:00,AUST,-,2.54,3.16,-,-,-,-,0.77,4.9089,14,16,8,8,47.63,2.1619263400957952156665113938746420403,locsat:iasp91,N/A,902690,1058752
2.1,2014-09-25,20:58:13,2014-09-26,06:58:13,-30.455,117.762,ML,-,-,"Near Beacon, WA.",5.0,FINL,2014-09-26,11:32:09,AUST,-,2.13,3.37,-,-,-,-,0.72,4.9211,11,12,7,7,94.22,1.7818144310411975857616593255647724046,locsat:iasp91,N/A,902689,1058749
2.4,2014-09-24,21:01:26,2014-09-25,07:01:26,-31.842,117.844,ML,-,-,"SE of Kellerberrin, WA.",16.0,FINL,2014-09-25,11:16:56,AUST,-,2.36,3.37,-,-,-,-,0.58,3.4141,13,13,7,7,121.82,0.7554004032503353322321188850802108258838,locsat:iasp91,N/A,902169,1058217
2.6,2014-09-24,13:55:32,2014-09-24,23:55:32,-29.391,150.259,ML,-,-,"NE of Moree, NSW.",10.0,FINL,2014-10-08,09:17:28,AUST,-,2.64,3.04,-,-,-,-,0.49,0,9,9,6,6,120.71,0.9398620466146436890424660270763476465492,locsat:iasp91,N/A,907386,1063574
1.8,2014-09-24,08:10:59,2014-09-24,18:10:59,-35.688,147.375,ML,-,-,"Near Holbrook, NSW.",0.0,FINL,2014-09-25,10:41:16,AUST,-,1.81,-,-,-,-,-,1.07,6.3269,9,9,5,5,141.8,0.6162990796322476705792857744986363129371,locsat:iasp91,N/A,902167,1058214
1.3,2014-09-24,00:41:58,2014-09-24,10:41:58,-34.841,148.392,ML,-,-,"NE of Gundagai, NSW.",0.0,FINL,2014-09-25,10:20:16,AUST,-,1.28,-,-,-,-,-,0.38,0,9,9,5,5,226.22,0.140087274384379555764275924003283623497,locsat:iasp91,YNG,902166,1058208
1.9,2014-09-23,22:55:08,2014-09-24,08:55:08,-31.884,138.743,ML,-,-,"E of Hawker, SA.",7.0,FINL,2014-09-24,12:06:55,AUST,-,1.91,-,-,-,-,-,1.41,8.8389,9,9,5,5,108.12,0.6537819888073461517856018695377921577829,locsat:iasp91,NAPP,901789,1057826
2.0,2014-09-23,15:01:15,2014-09-24,01:01:15,-32.886,151.417,ML,-,-,"Near Cessnock, NSW.",0.0,FINL,2014-09-24,11:37:15,AUST,-,2.04,2.8,-,-,-,-,0.42,0,14,14,9,9,135.28,0.8514513659460700938177031439459791945258,locsat:iasp91,NTLH,901786,1057810
3.0,2014-09-23,11:56:21,2014-09-23,21:56:21,-32.865,151.397,ML,-,true,"Near Cessnock, NSW.",0.0,FINL,2014-09-25,10:26:06,AUST,-,3,-,-,-,-,-,0.52,0,13,14,8,8,118.84,1.23289974682221656877917557772750362417,locsat:iasp91,N/A,901774,1057785
3.1,2014-09-23,11:55:11,2014-09-23,21:55:11,-32.865,151.397,ML,-,true,"Near Cessnock, NSW.",4.0,FINL,2014-09-25,10:23:05,AUST,-,3.1,-,-,-,-,-,0.81,6.4508,15,18,10,12,119.14,1.64549020051776668123940138440154068328,locsat:iasp91,NTLH,901574,1057806
2.2,2014-09-23,00:58:16,2014-09-23,10:58:16,-30.506,117.086,ML,-,-,"Near Burakin, WA.",0.0,FINL,2014-09-24,10:38:46,AUST,-,2.2,3.14,-,-,-,-,0.52,0,11,12,6,6,132.84,1.15228284288190284587360338844654919668,locsat:iasp91,BLDU,901779,1057795
2.2,2014-09-22,15:55:23,2014-09-23,01:55:23,-32.127,117.195,ML,-,-,"SW of Quairading, WA.",7.0,FINL,2014-09-23,11:46:31,AUST,-,2.19,-,-,-,-,-,0.28,3.7002,8,8,4,4,135.65,0.4443611988011554547998022289566809202592,locsat:iasp91,NWAO,901437,1057431
2.2,2014-09-20,15:29:46,2014-09-21,01:29:46,-30.633,117.661,ML,-,-,"NE of Koorda, WA.",9.0,FINL,2014-09-22,11:37:19,AUST,-,2.2,-,-,-,-,-,1.14,4.9591,9,10,5,5,175.26,1.0420539333451028243856280520372367158,locsat:iasp91,BLDU,901148,1057090
2.1,2014-09-20,13:52:25,2014-09-20,23:52:25,-33.195,136.683,ML,-,-,"SE of Kimba, SA.",4.0,FINL,2014-09-22,10:47:07,AUST,-,2.11,2.81,-,-,-,-,0.49,3.5618,16,16,11,11,166.16,0.6765469773046066902366890364976457296403,locsat:iasp91,BBOO,901130,1057064
1.8,2014-09-20,03:38:10,2014-09-20,13:38:10,-31.692,117.042,ML,-,-,"Near Meckering, WA.",16.0,FINL,2014-09-22,10:32:18,AUST,-,1.84,-,-,-,-,-,0.51,4.918,9,10,5,5,95.6,0.8736148464855665443694996061165052421515,locsat:iasp91,N/A,901129,1057062
2.3,2014-09-19,01:59:24,2014-09-19,11:59:24,-32.384,149.223,ML,-,true,"Near Goolma, NSW.",2.0,FINL,2014-09-19,14:22:04,AUST,-,2.33,2.75,-,-,-,-,0.87,6.0671,13,13,7,7,120.44,0.7708791684224527724647511471892164964015,locsat:iasp91,N/A,899924,1055873
1.9,2014-09-18,21:02:09,2014-09-19,07:02:09,-32.839,138.118,ML,-,-,"Near Melrose, SA.",15.0,FINL,2014-09-19,10:57:42,AUST,-,1.9,3.29,-,-,-,-,0.52,5.2981,15,16,11,11,54.6,1.6027880981277593702170346236629424629,locsat:iasp91,PTPS,899871,1055782
2.3,2014-09-18,12:07:57,2014-09-18,22:07:57,-32.872,138.258,ML,-,true,"Near Booleroo Centre, SA.",10.0,FINL,2014-09-19,10:31:46,AUST,-,2.31,3.03,-,-,-,-,0.49,3.974,17,19,13,13,72.28,2.00845693584848732669545003701936565939,locsat:iasp91,N/A,899752,1055780
3.3,2014-09-18,03:21:52,2014-09-18,13:21:52,-31.646,126.97,ML,-,-,"NE of Cocklebiddy, WA.",15.0,FINL,2014-09-19,09:43:41,AUST,-,3.25,3.37,-,-,-,-,0.28,0,22,34,19,20,155.33,3.25418983321321242402643010179060798258,locsat:iasp91,N/A,899582,1055760
3.1,2014-09-17,14:16:52,2014-09-18,00:16:52,-33.414,138.997,ML,-,true,"NE of Burra, SA.",14.0,FINL,2014-09-18,11:03:27,AUST,-,3.12,3.23,-,-,-,-,0.51,3.7089,32,38,24,26,90.75,2.63188428597019479701819032491690161429,locsat:iasp91,N/A,899420,1055432
1.8,2014-09-17,12:46:19,2014-09-17,22:46:19,-33.218,138.396,ML,-,-,"Near Gladstone, SA.",12.0,FINL,2014-09-18,10:41:36,AUST,-,1.76,2.73,-,-,-,-,0.29,2.7705,10,10,7,7,104.32,0.4871286277770995466420374167506479899855,locsat:iasp91,N/A,899544,1055428
2.3,2014-09-16,23:24:17,2014-09-17,09:24:17,-30.44,117.778,ML,-,-,"Beacon, WA.",0.0,FINL,2014-09-17,10:40:43,AUST,-,2.32,3.33,-,-,-,-,0.95,8.5286,9,9,7,7,86.19,0.6405115143383450526741995658573696781418,locsat:iasp91,N/A,898970,1054842
2.3,2014-09-16,11:09:53,2014-09-16,21:09:53,-37.345,142.34,ML,-,-,"Grampians, VIC.",0.0,FINL,2014-09-17,10:31:56,AUST,-,2.27,3.32,-,-,-,-,0.23,0,9,10,7,7,128.33,2.01983286437269358536912574253091917764,locsat:iasp91,N/A,898968,1054838
1.8,2014-09-15,21:06:59,2014-09-16,07:06:59,-32.127,117.193,ML,-,-,"SW of Quairading, WA.",5.0,FINL,2014-09-16,10:54:24,AUST,-,1.82,-,-,-,-,-,0.33,4.4659,8,8,4,4,135.35,0.5293214996578166576295413658846102877684,locsat:iasp91,KLBR,898489,1054351
1.9,2014-09-15,14:27:47,2014-09-16,00:27:47,-32.104,117.205,ML,-,-,"SW of Quairading, WA.",2.0,FINL,2014-09-16,10:23:05,AUST,-,1.87,3.23,-,-,-,-,0.46,4.3311,11,11,6,6,135.46,0.7644033918387237602154992268372336478024,locsat:iasp91,N/A,898487,1054349
1.9,2014-09-15,09:20:48,2014-09-15,19:20:48,-32.132,117.193,ML,-,-,"SW of Quairading, WA.",5.0,FINL,2014-09-16,10:32:04,AUST,-,1.86,-,-,-,-,-,0.38,5.128,8,8,4,4,135.59,0.6491314389243522073456970641862037364554,locsat:iasp91,N/A,898488,1054350
2.5,2014-09-15,06:39:41,2014-09-15,16:39:41,-31.983,138.576,ML,-,-,"SE of Hawker, SA.",6.0,FINL,2014-09-16,10:00:31,AUST,-,2.46,3.32,-,-,-,-,1.21,8.4692,15,18,11,11,99.1,2.04077730289220925566820192027498184601,locsat:iasp91,N/A,898485,1054345
2.0,2014-09-14,13:32:24,2014-09-14,23:32:24,-32.12,117.384,ML,-,-,"Near Quairading, WA.",6.0,FINL,2014-09-15,16:23:47,AUST,-,2.01,-,-,-,-,-,0.21,2.5548,8,8,4,4,157.69,0.2590706949849789552611775874823555314137,locsat:iasp91,KLBR,898197,1054040
3.2,2014-09-13,22:09:34,2014-09-14,08:09:34,-24.903,113.285,ML,-,-,"Offshore W of Carnarvon, WA.",15.0,FINL,2014-09-15,12:17:32,AUST,-,3.16,3.76,-,-,-,-,0.94,0,10,17,9,9,223.61,3.98947665740758533392189167477209029571,locsat:iasp91,N/A,898152,1053976
1.9,2014-09-13,11:04:37,2014-09-13,21:04:37,-31.77,117.357,ML,-,-,"Near Youndegin, WA.",0.0,FINL,2014-09-15,11:24:23,AUST,-,1.9,-,-,-,-,-,0.4,0,8,8,4,4,122.67,0.7489213076151592577279812174121781134233,locsat:iasp91,N/A,898147,1053960
2.0,2014-09-13,08:52:53,2014-09-13,18:52:53,-33.785,139.085,ML,-,-,"SE of Burra, SA.",9.0,FINL,2014-09-15,11:38:00,AUST,-,2,3.7,-,-,-,-,0.46,2.9254,12,13,8,8,95.25,1.48026647808894400898479402349188341002,locsat:iasp91,HTT,898148,1053965
2.3,2014-09-11,09:33:43,2014-09-11,19:33:43,-32.153,117.587,ML,-,-,"NW of Corrigin, WA.",3.0,FINL,2014-09-12,12:26:57,AUST,-,2.26,3.47,-,-,-,-,0.61,5.6932,11,12,6,6,177.22,2.35775390997449095524972521170284656177,locsat:iasp91,N/A,896755,1052524
2.1,2014-09-11,08:28:44,2014-09-11,18:28:44,-32.18,117.681,ML,-,-,"NW of Corrigin, WA.",11.0,FINL,2014-09-12,12:21:57,AUST,-,2.14,3.08,-,-,-,-,0.55,4.9963,10,10,5,5,200.31,0.5665882985025370253476860001745916737547,locsat:iasp91,N/A,896751,1052518
2.2,2014-09-11,06:36:55,2014-09-11,16:36:55,-30.537,117.06,ML,-,-,"Burakin, WA.",9.0,FINL,2014-09-12,09:37:32,AUST,-,2.18,3.47,-,-,-,-,0.5,3.4193,10,10,6,6,131.09,0.4793869001130506486381037433881735318907,locsat:iasp91,N/A,896702,1052462
1.9,2014-09-10,22:14:12,2014-09-11,08:14:12,-31.773,117.37,ML,-,-,"Near Youndegin, WA.",12.0,FINL,2014-09-11,14:11:12,AUST,-,1.93,-,-,-,-,-,0.4,4.7039,8,8,4,4,124.37,0.5303353891642533032742991740680170791158,locsat:iasp91,N/A,896475,1052228
2.4,2014-09-10,18:44:18,2014-09-11,04:44:18,-31.217,117.548,ML,-,-,"SE of Wyalkatchem, WA.",14.0,FINL,2014-09-11,13:57:35,AUST,-,2.4,3.6,-,-,-,-,0.76,5.4446,16,18,9,9,78.15,1.43829356839585738616477836418568981177,locsat:iasp91,KLBR,896448,1052220
1.9,2014-09-10,07:17:32,2014-09-10,17:17:32,-31.693,117.042,ML,-,-,"Meckering, WA.",14.0,FINL,2014-09-11,09:30:30,AUST,-,1.89,-,-,-,-,-,0.42,4.3744,8,8,4,4,97.35,0.6796413576291542898294849349413241117355,locsat:iasp91,KLBR,896374,1052080
2.6,2014-09-08,12:57:26,2014-09-08,22:57:26,-33.71,117.207,ML,-,-,"NE of Kojonup, WA.",12.0,FINL,2014-09-09,15:49:01,AUST,-,2.63,3.19,-,-,-,-,0.63,5.3498,9,10,5,5,179.4,0.8765698488996755357198779271878118809803,locsat:iasp91,N/A,895471,1051166
2.7,2014-09-07,01:17:51,2014-09-07,11:17:51,-29.827,141.822,ML,-,-,"S of Tibooburra, NSW.",10.0,FINL,2014-09-08,14:47:51,AUST,-,2.65,2.71,-,-,-,-,0.48,0,10,12,7,7,84.35,1.52687065594961251779975955659387577244,locsat:iasp91,STKA,895163,1050839
1.9,2014-09-06,15:42:15,2014-09-07,01:42:15,-36.072,148.305,ML,-,-,"Near Jagumba, NSW.",10.0,FINL,2014-09-08,12:29:07,AUST,-,1.92,-,-,-,-,-,1.37,0,9,9,5,5,347.92,0.7900403646509321094346422322067235078936,locsat:iasp91,CNB,895157,1050824
3.2,2014-09-06,13:54:10,2014-09-06,23:54:10,-30.018,124.413,ML,-,-,"NE of Zanthus, WA.",13.0,FINL,2014-09-08,11:43:19,AUST,-,3.21,3.05,-,-,-,-,1.19,9.2824,7,9,5,5,162.4,2.08707788812758761188476366829407327415,locsat:iasp91,N/A,895153,1050815
2.9,2014-09-05,14:07:29,2014-09-06,00:07:29,-16.949,143.895,ML,-,-,"NW of Chillagoe, QLD.",0.0,FINL,2014-09-08,11:23:02,AUST,-,2.92,2.96,-,-,-,-,0.34,0,12,14,10,10,102.18,2.22462097895349355172062259650848091605,locsat:iasp91,MTSU,894096,1050809
2.6,2014-09-04,06:53:55,2014-09-04,16:53:55,-30.386,117.787,ML,-,-,"Beacon, WA.",10.0,FINL,2014-09-05,11:57:15,AUST,-,2.6,3.14,-,-,-,-,0.49,0,15,16,8,8,95.47,1.23006478487923553757593993092625108507,locsat:iasp91,BLDU,893747,1049598
2.8,2014-09-04,06:44:03,2014-09-04,16:44:03,-30.48,117.84,ML,-,-,"Beacon, WA.",10.0,FINL,2014-09-05,09:59:02,AUST,-,2.76,3.37,-,-,-,-,0.39,0,15,19,10,10,84.33,1.93674004450778060531033220503563683874,locsat:iasp91,N/A,893725,1049562
1.7,2014-09-03,23:56:35,2014-09-04,09:56:35,-31.283,117.406,ML,-,-,"Near Wyalkatchem, WA.",8.0,FINL,2014-09-04,11:46:28,AUST,-,1.72,-,-,-,-,-,0.38,4.6031,9,9,5,5,164.56,0.5769051529979217957822186731471132755326,locsat:iasp91,KLBR,893631,1049207
2.2,2014-09-03,22:10:00,2014-09-04,08:10:00,-32.647,138.534,ML,-,-,"NW of Orroroo, SA.",5.0,FINL,2014-09-04,11:26:49,AUST,-,2.16,-,-,-,-,-,0.81,7.6406,8,9,5,5,88.07,1.49390115692661094701236673370092484085,locsat:iasp91,N/A,893628,1049199
1.9,2014-09-03,22:07:47,2014-09-04,08:07:47,-31.26,117.434,ML,-,-,"Near Wyalkatchem, WA.",11.0,FINL,2014-09-04,11:07:07,AUST,-,1.92,3.51,-,-,-,-,0.35,3.2259,11,12,6,6,127.69,1.22932284883453893552388096172492773911,locsat:iasp91,KLBR,893627,1049197
1.7,2014-09-03,02:26:28,2014-09-03,12:26:28,-31.638,117.015,ML,-,-,"Meckering, WA.",13.0,FINL,2014-09-04,11:43:49,AUST,-,1.7,-,-,-,-,-,0.39,3.5679,10,11,5,6,100.34,1.33123490174963623373395987937275673504,locsat:iasp91,N/A,893630,1049208
2.5,2014-09-02,17:26:14,2014-09-03,03:26:14,-31.592,139.112,ML,-,-,"Flinders Ranges, SA.",11.0,FINL,2014-09-03,11:49:15,AUST,-,2.45,2.99,-,-,-,-,1.66,11.2515,13,13,9,9,125.25,0.9271292333782898168373693324486970127292,locsat:iasp91,LCRK,893167,1048725
2.3,2014-09-02,16:25:35,2014-09-03,02:25:35,-31.699,139.116,ML,-,-,"Flinders Ranges, SA.",0.0,FINL,2014-09-03,11:38:51,AUST,-,2.32,2.83,-,-,-,-,0.4,0,10,11,6,6,89.91,1.57505486195935987206791346617343473263,locsat:iasp91,LCRK,893164,1048718
2.2,2014-09-02,12:02:46,2014-09-02,22:02:46,-30.623,117.539,ML,-,-,"N of Koorda, WA.",10.0,FINL,2014-09-03,12:15:42,AUST,-,2.19,2.65,-,-,-,-,0.42,0,15,17,8,9,88.83,1.4685530894287030286959994812437116377,locsat:iasp91,N/A,893171,1048733
3.9,2014-09-01,23:01:33,2014-09-02,09:01:33,-19.942,133.872,ML,-,-,"SW of Tennant Creek, NT.",5.0,FINL,2014-09-02,09:58:05,AUST,-,3.85,3.43,-,-,-,-,0.06,0.5222,28,32,20,20,68.2,1.87956378749166158752936988867090248733,dbgenloc:tc1a,QIS,892870,1048408
3.3,2014-09-01,14:18:30,2014-09-02,00:18:30,-26.215,139.508,ML,-,-,"W of Haddon Corner, SA.",10.0,FINL,2014-09-02,09:35:37,AUST,-,3.29,3.07,-,-,-,-,0.41,0,23,33,18,23,77.69,2.34548181391242925022562662751430173312,locsat:iasp91,INKA,892679,1048369
1.9,2014-08-31,00:33:00,2014-08-31,10:33:00,-32.105,117.185,ML,-,-,"E of Beverly, WA.",1.0,FINL,2014-09-01,11:17:04,AUST,-,1.93,2.64,-,-,-,-,0.43,4.0566,11,11,6,6,133.42,0.6608417497266786501787131774843886116849,locsat:iasp91,KLBR,892481,1047996
2.2,2014-08-30,17:26:22,2014-08-31,03:26:22,-17.348,146.272,ML,-,-,"NE of Innisfail, QLD.",2.0,FINL,2014-09-01,11:01:33,AUST,-,2.18,2.71,-,-,-,-,0.9,9.5846,12,14,10,10,187.06,1.33331849694126507520837158343849033069,locsat:iasp91,N/A,892473,1047981
1.8,2014-08-30,13:03:09,2014-08-30,23:03:09,-31.773,117.347,ML,-,-,"S of Cunderdin, WA.",0.0,FINL,2014-09-01,10:30:42,AUST,-,1.77,-,-,-,-,-,0.36,0,8,8,4,4,121.95,0.6646928802085967883065690277201287509959,locsat:iasp91,KLBR,892474,1047984
2.8,2014-08-30,10:44:22,2014-08-30,20:44:22,-33.799,136.484,ML,-,-,"Cleve, SA.",0.0,FINL,2014-09-01,10:20:30,AUST,-,2.83,3.18,-,-,-,-,2.41,0,7,7,7,7,265.6,0.7155249820935674360502238445330671007091,locsat:iasp91,BBOO,892469,1047974
2.6,2014-08-30,10:43:56,2014-08-30,20:43:56,-33.799,136.484,ML,-,-,"Cleve, SA.",0.0,FINL,2014-09-01,10:06:46,AUST,-,2.58,3.09,-,-,-,-,0.27,0,15,16,12,12,202.96,1.46215203125393222564812701914490200591,locsat:iasp91,BBOO,892460,1047969
1.8,2014-08-29,22:16:43,2014-08-30,08:16:43,-31.689,117.038,ML,-,-,"W of Cunderdin, WA.",13.0,FINL,2014-09-01,09:56:53,AUST,-,1.75,-,-,-,-,-,0.48,5.1247,8,8,4,4,97.91,0.799746209744066245674673415080606243564,locsat:iasp91,N/A,892457,1047956
1.8,2014-08-28,23:38:23,2014-08-29,09:38:23,-31.032,116.407,ML,-,-,"Near Calingiri, WA.",6.0,FINL,2014-08-29,11:20:23,AUST,-,1.8,-,-,-,-,-,0.39,3.0704,10,10,5,5,160.65,0.5161883377218047920356226899741164428364,locsat:iasp91,N/A,891336,1046833
1.9,2014-08-28,13:35:57,2014-08-28,23:35:57,-31.314,117.523,ML,-,-,"SE of Wyalkatchem, WA.",6.0,FINL,2014-08-29,10:57:16,AUST,-,1.9,-,-,-,-,-,0.42,5.2908,8,8,4,4,189.47,0.482268467764584418096954561621111941631,locsat:iasp91,KLBR,891334,1046829
2.5,2014-08-27,11:19:10,2014-08-27,21:19:10,-35.437,145.744,ML,-,-,"NE of Finley, NSW.",10.0,FINL,2014-08-28,10:24:17,AUST,-,2.5,3.32,-,-,-,-,0.41,0,13,13,7,7,96.76,0.979698776312235835433368182231412183586,locsat:iasp91,N/A,891126,1046601
2.8,2014-08-27,09:46:44,2014-08-27,19:46:44,-31.958,153.107,ML,-,true,"E of Harrington, NSW.",15.0,FINL,2014-08-28,10:08:18,AUST,-,2.83,3.09,-,-,-,-,1.78,30.1184,13,15,10,10,216.74,6.47169194775729932275569453973737117504,locsat:iasp91,N/A,890942,1046595
1.9,2014-08-27,04:04:23,2014-08-27,14:04:23,-31.784,116.139,ML,-,-,"Gidgegannup, WA.",5.0,FINL,2014-08-28,10:42:13,AUST,-,1.94,-,-,-,-,-,0.76,3.699,6,6,4,4,219.59,0.2283188559887246807155359677674484176291,locsat:iasp91,N/A,891128,1046606
2.1,2014-08-25,12:05:05,2014-08-25,22:05:05,-30.496,116.977,ML,-,-,"W of Burakin, WA.",11.0,FINL,2014-08-26,11:15:06,AUST,-,2.11,3.28,-,-,-,-,0.87,4.6068,9,10,5,5,153.98,1.75321764193724676311352735955992343636,locsat:iasp91,BLDU,890529,1045981
2.0,2014-08-24,18:19:47,2014-08-25,04:19:47,-31.864,117.762,ML,-,-,"S of Kellerberrin, WA.",6.0,FINL,2014-08-26,09:41:45,AUST,-,1.95,-,-,-,-,-,0.42,4.0222,8,8,4,4,203.63,0.3663710550794098963326866370003383064742,locsat:iasp91,N/A,890527,1045975
2.0,2014-08-24,11:29:33,2014-08-24,21:29:33,-33.25,138.334,ML,-,true,"Gladstone, SA.",10.0,FINL,2014-08-25,13:52:14,AUST,-,1.97,4.22,-,-,-,-,0.25,2.3083,16,18,11,13,108.83,1.57622816312303664606171746404334036971,locsat:iasp91,NAPP,889873,1045637
2.5,2014-08-23,11:51:19,2014-08-23,21:51:19,-18.297,119.56,ML,-,-,"W of Broome, WA.",0.0,FINL,2014-08-25,12:04:16,AUST,-,2.53,3.9,-,-,-,-,1.15,0,8,12,5,7,263.17,4.37682313442067247534145329580161353269,locsat:iasp91,PSA00,890138,1045576
3.8,2014-08-22,07:25:18,2014-08-22,17:25:18,-23.505,114.61,ML,-,-,"S of Giralia, WA.",10.0,FINL,2014-08-25,09:36:54,AUST,-,3.81,3.65,-,-,-,-,0.42,0,15,23,12,14,167.15,5.11198561354034703046978140077697764427,locsat:iasp91,GIRL,888979,1045404
3.4,2014-08-21,21:52:00,2014-08-22,07:52:00,-42.065,144.448,ML,false,false,"Offshore W of Strahan, TAS.",0.0,FINL,2014-08-22,12:22:10,SRC,-,3.4,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2740146,2157300
2.1,2014-08-21,14:48:56,2014-08-22,00:48:56,-33.75,136.524,ML,-,-,"Near Cleve, SA.",0.0,FINL,2014-08-22,12:57:21,AUST,-,2.11,3.1,-,-,-,-,0.49,3.2429,19,19,14,14,200.62,0.4966155454675175590621386327814000618537,locsat:iasp91,BBOO,888952,1044320
2.8,2014-08-21,13:32:26,2014-08-21,23:32:26,-28.213,116.071,ML,-,-,"NE of Mullewa, WA.",10.0,FINL,2014-08-22,12:53:29,AUST,-,2.78,3.09,-,-,-,-,0.65,4.4991,14,16,9,9,161.19,0.9815738319148488791379828097413777330798,locsat:iasp91,N/A,888951,1044319
2.3,2014-08-20,19:53:53,2014-08-21,05:53:53,-32.278,118.754,ML,-,-,"NW of Hyden, WA.",0.0,FINL,2014-08-21,11:41:10,AUST,-,2.3,-,-,-,-,-,0.94,0,7,8,4,4,289.41,0.9323568254697339855796893977750525679402,locsat:iasp91,KLBR,888424,1043763
2.1,2014-08-19,15:02:32,2014-08-20,01:02:32,-31.256,118.22,ML,-,-,"N of Merredin, WA.",14.0,FINL,2014-08-20,10:38:52,AUST,-,2.06,-,-,-,-,-,1.36,5.0631,10,10,5,5,247.49,0.8345576073585333989241642619500358163122,locsat:iasp91,KLBR,888073,1043383
2.5,2014-08-19,14:10:21,2014-08-20,00:10:21,-31.403,119.382,ML,-,-,"S of Southern Cross, WA.",14.0,FINL,2014-08-20,09:57:27,AUST,-,2.45,3.14,-,-,-,-,0.98,10.6475,10,11,6,6,237.59,1.31393994604707174881020111412387608017,locsat:iasp91,KLBR,888063,1043371
2.3,2014-08-18,16:42:03,2014-08-19,02:42:03,-31.223,118.488,ML,-,-,"NE of Merredin, SA.",6.0,FINL,2014-08-19,15:48:11,AUST,-,2.32,-,-,-,-,-,1.65,5.6528,8,8,4,4,280.07,0.8314645211913735047772267974313727525492,locsat:iasp91,KLBR,887726,1043024
2.0,2014-08-17,22:09:23,2014-08-18,08:09:23,-32.271,138.336,ML,-,-,"NE of Quorn, SA.",17.0,FINL,2014-08-19,09:06:56,AUST,-,2.03,3.3,-,-,-,-,0.85,6.7244,9,9,7,7,85.98,0.3461906988929656382659541719926239644153,locsat:iasp91,NAPP,887623,1042916
2.8,2014-08-17,02:28:00,2014-08-17,12:28:00,-23.055,119.335,ML,-,-,"Rhodes Ridge Area, WA.",0.0,FINL,2014-08-18,11:41:58,AUST,-,2.84,3.29,-,-,-,-,0.24,0,12,13,10,10,114.21,0.9496311024651787221130726967609783804623,locsat:iasp91,N/A,887261,1042549
2.0,2014-08-17,00:57:08,2014-08-17,10:57:08,-31.224,118.269,ML,-,-,"N of Merredin, WA.",12.0,FINL,2014-08-18,11:28:27,AUST,-,1.96,3.08,-,-,-,-,0.7,3.3797,11,11,6,6,203.01,0.5334609127710721549087951521543273508732,locsat:iasp91,KLBR,887250,1042532
3.6,2014-08-16,22:15:57,2014-08-17,08:15:57,-23.517,114.574,ML,-,-,"NE of Carnarvon, WA.",10.0,FINL,2014-08-18,11:21:43,AUST,-,3.56,3.29,-,-,-,-,0.35,0,9,23,8,13,173.22,6.02441345512248765387919313042857855039,locsat:iasp91,N/A,886863,1042531
1.7,2014-08-16,08:25:29,2014-08-16,18:25:29,-34.187,136.845,ML,-,-,"Spencer Gulf, SA.",10.0,FINL,2014-08-18,10:41:09,AUST,-,1.67,3.49,-,-,-,-,0.83,0,8,8,5,5,207.03,0.7529577511388006157736826252956963889396,locsat:iasp91,N/A,887218,1042477
2.7,2014-08-14,17:08:10,2014-08-15,03:08:10,-24.595,114.219,ML,-,-,"NE of Carnarvon, WA.",10.0,FINL,2014-08-15,11:35:07,AUST,-,2.71,3.27,-,-,-,-,0.91,0,6,7,5,5,199.98,2.39418694818452781096457773978261699228,locsat:iasp91,N/A,886247,1041480
1.8,2014-08-13,21:25:15,2014-08-14,07:25:15,-36.342,148.565,ML,-,-,"Near Jindabyne, NSW.",0.0,FINL,2014-08-14,11:23:58,AUST,-,1.77,-,-,-,-,-,1.64,0,6,6,3,3,346.63,0.728049677792204872927747190417931646171,locsat:iasp91,CNB,885956,1041174
2.0,2014-08-13,18:57:59,2014-08-14,04:57:59,-33.644,136.635,ML,-,-,"NE of Cleve, SA.",10.0,FINL,2014-08-14,11:09:34,AUST,-,1.98,3.08,-,-,-,-,0.99,0,11,11,8,8,198.48,0.9649384342113137210457328996369876167617,locsat:iasp91,N/A,885941,1041162
3.4,2014-08-13,15:22:33,2014-08-14,01:22:33,-33.342,142.146,ML,-,-,"N of Mildura, NSW.",10.0,FINL,2014-08-14,09:59:43,AUST,-,3.36,3.23,-,-,-,-,0.31,0,27,32,20,21,55.11,1.80945647916715587415132821045780602204,locsat:iasp91,STKA,885823,1041102
